"","sample_id","sample_date","nutrient","rollmean"
"5775","Q3",1994-03-22,"ca",4.91222222222222
"5776","Q3",1994-03-29,"ca",5.18111111111111
"5777","Q3",1994-04-05,"ca",5.30222222222222
"5778","Q3",1994-04-12,"ca",5.19777777777778
"5779","Q3",1994-04-19,"ca",5.06666666666667
"5780","Q3",1994-04-26,"ca",5.01777777777778
"5781","Q3",1994-05-03,"ca",5.13111111111111
"5782","Q3",1994-05-10,"ca",5.10555555555556
"5783","Q3",1994-05-17,"ca",5.20111111111111
"5784","Q3",1994-05-24,"ca",5.29111111111111
"5785","Q3",1994-05-31,"ca",5.02
"5786","Q3",1994-06-07,"ca",5.003
"5787","Q3",1994-06-14,"ca",5.155
"5788","Q3",1994-06-21,"ca",5.294
"5789","Q3",1994-06-28,"ca",5.271
"5790","Q3",1994-06-30,"ca",5.271
"5791","Q3",1994-07-05,"ca",5.069
"5792","Q3",1994-07-12,"ca",5.009
"5793","Q3",1994-07-19,"ca",4.959
"5794","Q3",1994-07-26,"ca",5
"5795","Q3",1994-08-02,"ca",5.22111111111111
"5796","Q3",1994-08-09,"ca",5.36333333333333
"5797","Q3",1994-08-16,"ca",5.33888888888889
"5798","Q3",1994-08-23,"ca",4.98
"5799","Q3",1994-08-30,"ca",5.02333333333333
"5800","Q3",1994-09-06,"ca",5.13
"5801","Q3",1994-09-13,"ca",5.05
"5802","Q3",1994-09-20,"ca",5.06555555555556
"5803","Q3",1994-09-27,"ca",4.84555555555556
"5804","Q3",1994-10-04,"ca",4.86
"5805","Q3",1994-10-11,"ca",4.43777777777778
"5806","Q3",1994-10-18,"ca",4.33777777777778
"5807","Q3",1994-10-25,"ca",4.56111111111111
"5808","Q3",1994-11-01,"ca",4.41
"5809","Q3",1994-11-08,"ca",4.23888888888889
"5810","Q3",1994-11-15,"ca",4.28777777777778
"5811","Q3",1994-11-22,"ca",4.30888888888889
"5812","Q3",1994-11-29,"ca",4.41222222222222
"5813","Q3",1994-12-06,"ca",4.3125
"5814","Q3",1994-12-13,"ca",4.47428571428571
"5815","Q3",1994-12-20,"ca",4.495
"5816","Q3",1994-12-27,"ca",4.586
"5817","MPR",1989-05-16,"ca",6.354
"5818","MPR",1989-05-23,"ca",6.56833333333333
"5819","MPR",1989-05-30,"ca",6.74857142857143
"5820","MPR",1989-06-06,"ca",6.30125
"5821","MPR",1989-06-13,"ca",6.48333333333333
"5822","MPR",1989-06-20,"ca",6.525
"5823","MPR",1989-06-27,"ca",6.4975
"5824","MPR",1989-07-05,"ca",6.73375
"5825","MPR",1989-07-11,"ca",6.83375
"5826","MPR",1989-07-26,"ca",6.6
"5827","MPR",1989-08-01,"ca",6.15875
"5828","MPR",1989-08-08,"ca",6.58571428571429
"5829","MPR",1989-08-15,"ca",6.25285714285714
"5830","MPR",1989-08-22,"ca",6.25285714285714
"5831","MPR",1989-08-29,"ca",6.13666666666667
"5832","MPR",1989-09-12,"ca",5.74
"5833","MPR",1989-10-03,"ca",6.475
"5834","MPR",1989-10-10,"ca",6.56
"5835","MPR",1989-10-24,"ca",6.906
"5836","MPR",1989-11-07,"ca",8.52833333333333
"5837","MPR",1989-11-14,"ca",7.89166666666667
"5838","MPR",1989-11-21,"ca",7.89166666666667
"5839","MPR",1989-11-28,"ca",8.49666666666667
"5840","MPR",1989-12-05,"ca",8.17571428571429
"5841","MPR",1989-12-12,"ca",8.73571428571429
"5842","MPR",1989-12-19,"ca",9.21857142857143
"5843","MPR",1989-12-26,"ca",9.15375
"5844","MPR",1990-01-02,"ca",9.0525
"5845","MPR",1990-01-09,"ca",9.08125
"5846","MPR",1990-01-16,"ca",9.74
"5847","MPR",1990-01-23,"ca",9.66333333333333
"5848","MPR",1990-01-30,"ca",9.39375
"5849","MPR",1990-02-06,"ca",9.86125
"5850","MPR",1990-02-13,"ca",8.98875
"5851","MPR",1990-02-20,"ca",8.71
"5852","MPR",1990-02-27,"ca",8.305
"5853","MPR",1990-03-06,"ca",8.18625
"5854","MPR",1990-03-13,"ca",8.12375
"5855","MPR",1990-03-20,"ca",8.08375
"5856","MPR",1990-03-27,"ca",8.2625
"5857","MPR",1990-04-03,"ca",8.33888888888889
"5858","MPR",1990-04-10,"ca",8.39444444444444
"5859","MPR",1990-04-17,"ca",8.89111111111111
"5860","MPR",1990-04-24,"ca",9.08333333333333
"5861","MPR",1990-05-01,"ca",9.50333333333333
"5862","MPR",1990-05-08,"ca",9.55111111111111
"5863","MPR",1990-05-15,"ca",9.39666666666667
"5864","MPR",1990-05-22,"ca",9.32444444444445
"5865","MPR",1990-05-29,"ca",8.85444444444444
"5866","MPR",1990-06-05,"ca",8.97555555555556
"5867","MPR",1990-06-12,"ca",8.91333333333333
"5868","MPR",1990-06-19,"ca",8.99888888888889
"5869","MPR",1990-06-26,"ca",8.34222222222222
"5870","MPR",1990-07-03,"ca",8.52333333333333
"5871","MPR",1990-07-10,"ca",8.82333333333333
"5872","MPR",1990-07-17,"ca",8.57
"5873","MPR",1990-07-24,"ca",8.76222222222222
"5874","MPR",1990-07-31,"ca",9.19111111111111
"5875","MPR",1990-08-07,"ca",9.07666666666667
"5876","MPR",1990-08-14,"ca",9.08666666666667
"5877","MPR",1990-08-21,"ca",9.01
"5878","MPR",1990-08-28,"ca",9.63555555555556
"5879","MPR",1990-09-04,"ca",9.42111111111111
"5880","MPR",1990-09-11,"ca",9.07111111111111
"5881","MPR",1990-09-18,"ca",9.21222222222222
"5882","MPR",1990-09-25,"ca",8.97333333333333
"5883","MPR",1990-10-02,"ca",8.33777777777778
"5884","MPR",1990-10-09,"ca",8.11
"5885","MPR",1990-10-16,"ca",7.93333333333333
"5886","MPR",1990-10-23,"ca",8.05111111111111
"5887","MPR",1990-10-30,"ca",7.89
"5888","MPR",1990-11-06,"ca",6.92
"5889","MPR",1990-11-13,"ca",7.07888888888889
"5890","MPR",1990-11-20,"ca",7.23888888888889
"5891","MPR",1990-11-27,"ca",7.51111111111111
"5892","MPR",1990-12-04,"ca",7.54777777777778
"5893","MPR",1990-12-11,"ca",7.78
"5894","MPR",1990-12-18,"ca",7.78777777777778
"5895","MPR",1990-12-25,"ca",7.29555555555556
"5896","MPR",1990-12-31,"ca",6.93444444444444
"5897","MPR",1991-01-08,"ca",7.63222222222222
"5898","MPR",1991-01-15,"ca",7.60888888888889
"5899","MPR",1991-01-22,"ca",7.18
"5900","MPR",1991-01-29,"ca",6.87222222222222
"5901","MPR",1991-02-05,"ca",7.30888888888889
"5902","MPR",1991-02-12,"ca",7.40333333333333
"5903","MPR",1991-02-19,"ca",7.22555555555556
"5904","MPR",1991-02-26,"ca",7.50125
"5905","MPR",1991-03-05,"ca",7.41875
"5906","MPR",1991-03-12,"ca",7.55142857142857
"5907","MPR",1991-03-19,"ca",6.80714285714286
"5908","MPR",1991-03-26,"ca",6.57428571428571
"5909","MPR",1991-04-02,"ca",6.09285714285714
"5910","MPR",1991-04-15,"ca",4.88714285714286
"5911","MPR",1991-04-23,"ca",4.55166666666667
"5912","MPR",1991-04-30,"ca",4.55166666666667
"5913","MPR",1991-05-07,"ca",4.635
"5914","MPR",1991-05-14,"ca",4.635
"5915","MPR",1991-05-21,"ca",4.7
"5916","MPR",1991-05-28,"ca",4.928
"5917","MPR",1991-06-04,"ca",5.128
"5918","MPR",1991-06-11,"ca",5.136
"5919","MPR",1991-06-18,"ca",5.034
"5920","MPR",1991-06-25,"ca",4.95833333333333
"5921","MPR",1991-07-02,"ca",4.85857142857143
"5922","MPR",1991-07-09,"ca",5.59571428571429
"5923","MPR",1991-07-16,"ca",6.26
"5924","MPR",1991-07-23,"ca",6.80777777777778
"5925","MPR",1991-07-30,"ca",7.20777777777778
"5926","MPR",1991-08-06,"ca",7.50111111111111
"5927","MPR",1991-08-13,"ca",8.18444444444444
"5928","MPR",1991-08-20,"ca",8.59888888888889
"5929","MPR",1991-08-27,"ca",9.31444444444444
"5930","MPR",1991-09-03,"ca",9.52777777777778
"5931","MPR",1991-09-10,"ca",9.28333333333333
"5932","MPR",1991-09-17,"ca",8.87777777777778
"5933","MPR",1991-09-24,"ca",8.44888888888889
"5934","MPR",1991-10-01,"ca",8.4125
"5935","MPR",1991-10-08,"ca",7.61
"5936","MPR",1991-10-15,"ca",7.09625
"5937","MPR",1991-10-22,"ca",7.155
"5938","MPR",1991-10-29,"ca",6.6175
"5939","MPR",1991-11-05,"ca",6.655
"5940","MPR",1991-11-12,"ca",6.53375
"5941","MPR",1991-11-18,"ca",5.67
"5942","MPR",1991-11-26,"ca",5.95
"5943","MPR",1991-12-03,"ca",6.41444444444444
"5944","MPR",1991-12-10,"ca",6.98555555555556
"5945","MPR",1991-12-17,"ca",7.09777777777778
"5946","MPR",1991-12-23,"ca",7.17888888888889
"5947","MPR",1991-12-30,"ca",7.43888888888889
"5948","MPR",1992-01-07,"ca",7.74111111111111
"5949","MPR",1992-01-14,"ca",8.15333333333333
"5950","MPR",1992-01-21,"ca",9.37777777777778
"5951","MPR",1992-01-28,"ca",10.0155555555556
"5952","MPR",1992-02-04,"ca",10.6466666666667
"5953","MPR",1992-02-11,"ca",11.1333333333333
"5954","MPR",1992-02-18,"ca",11.1533333333333
"5955","MPR",1992-02-25,"ca",10.3866666666667
"5956","MPR",1992-03-03,"ca",10.3288888888889
"5957","MPR",1992-03-10,"ca",9.84888888888889
"5958","MPR",1992-03-17,"ca",9.7325
"5959","MPR",1992-03-24,"ca",9.365
"5960","MPR",1992-04-01,"ca",8.68875
"5961","MPR",1992-04-07,"ca",7.735
"5962","MPR",1992-04-14,"ca",7.3775
"5963","MPR",1992-04-21,"ca",7.5125
"5964","MPR",1992-04-28,"ca",7.91375
"5965","MPR",1992-05-05,"ca",7.28
"5966","MPR",1992-05-12,"ca",7.74125
"5967","MPR",1992-05-19,"ca",7.38
"5968","MPR",1992-05-26,"ca",7.10111111111111
"5969","MPR",1992-06-02,"ca",7.13888888888889
"5970","MPR",1992-06-09,"ca",7.36
"5971","MPR",1992-06-16,"ca",7.56111111111111
"5972","MPR",1992-06-23,"ca",7.32111111111111
"5973","MPR",1992-06-30,"ca",7.60555555555556
"5974","MPR",1992-07-07,"ca",8.15666666666667
"5975","MPR",1992-07-14,"ca",7.65
"5976","MPR",1992-07-21,"ca",8.14666666666667
"5977","MPR",1992-07-28,"ca",8.5
"5978","MPR",1992-08-04,"ca",8.65333333333333
"5979","MPR",1992-08-11,"ca",8.63777777777778
"5980","MPR",1992-08-18,"ca",8.62111111111111
"5981","MPR",1992-08-25,"ca",8.59333333333333
"5982","MPR",1992-09-01,"ca",8.61777777777778
"5983","MPR",1992-09-08,"ca",8.78333333333333
"5984","MPR",1992-09-15,"ca",9.58
"5985","MPR",1992-09-22,"ca",9.63444444444444
"5986","MPR",1992-09-29,"ca",10.1544444444444
"5987","MPR",1992-10-06,"ca",9.56555555555556
"5988","MPR",1992-10-13,"ca",8.85
"5989","MPR",1992-10-20,"ca",8.48222222222222
"5990","MPR",1992-10-27,"ca",8.39777777777778
"5991","MPR",1992-11-03,"ca",8.26222222222222
"5992","MPR",1992-11-10,"ca",8.05333333333333
"5993","MPR",1992-11-17,"ca",7.62333333333333
"5994","MPR",1992-11-24,"ca",7.395
"5995","MPR",1992-12-01,"ca",6.53125
"5996","MPR",1992-12-08,"ca",6.685
"5997","MPR",1992-12-15,"ca",7.22
"5998","MPR",1992-12-22,"ca",7.39375
"5999","MPR",1992-12-29,"ca",7.5925
"6000","MPR",1993-01-05,"ca",7.6275
"6001","MPR",1993-01-12,"ca",7.77375
"6002","MPR",1993-01-19,"ca",7.55875
"6003","MPR",1993-01-26,"ca",7.55222222222222
"6004","MPR",1993-02-02,"ca",7.80222222222222
"6005","MPR",1993-02-09,"ca",7.97333333333333
"6006","MPR",1993-02-16,"ca",8.04666666666667
"6007","MPR",1993-02-23,"ca",8.24555555555555
"6008","MPR",1993-03-02,"ca",8.35666666666667
"6009","MPR",1993-03-09,"ca",8.61888888888889
"6010","MPR",1993-03-16,"ca",8.78222222222222
"6011","MPR",1993-03-23,"ca",9.24444444444444
"6012","MPR",1993-03-30,"ca",9.31444444444444
"6013","MPR",1993-04-06,"ca",9.02888888888889
"6014","MPR",1993-04-13,"ca",8.66111111111111
"6015","MPR",1993-04-20,"ca",8.60666666666667
"6016","MPR",1993-04-27,"ca",8.28222222222222
"6017","MPR",1993-05-04,"ca",8.07222222222222
"6018","MPR",1993-05-11,"ca",7.96333333333333
"6019","MPR",1993-05-18,"ca",7.58333333333333
"6020","MPR",1993-05-25,"ca",7.30222222222222
"6021","MPR",1993-06-01,"ca",7.99444444444444
"6022","MPR",1993-06-08,"ca",8.23444444444444
"6023","MPR",1993-06-15,"ca",8.48
"6024","MPR",1993-06-15,"ca",8.48
"6025","MPR",1993-06-22,"ca",8.52777777777778
"6026","MPR",1993-06-29,"ca",8.6
"6027","MPR",1993-07-06,"ca",8.88444444444444
"6028","MPR",1993-07-13,"ca",8.865
"6029","MPR",1993-07-20,"ca",9.17875
"6030","MPR",1993-07-27,"ca",9.6325
"6031","MPR",1993-08-03,"ca",8.5875
"6032","MPR",1993-08-10,"ca",8.455
"6033","MPR",1993-08-17,"ca",8.77875
"6034","MPR",1993-08-24,"ca",8.76375
"6035","MPR",1993-08-31,"ca",8.68
"6036","MPR",1993-09-07,"ca",8.4175
"6037","MPR",1993-09-14,"ca",8.37444444444444
"6038","MPR",1993-09-21,"ca",8.07888888888889
"6039","MPR",1993-09-28,"ca",7.65444444444444
"6040","MPR",1993-10-05,"ca",8.00111111111111
"6041","MPR",1993-10-13,"ca",7.88222222222222
"6042","MPR",1993-10-19,"ca",7.43555555555556
"6043","MPR",1993-10-26,"ca",7.58555555555556
"6044","MPR",1993-11-02,"ca",7.40444444444444
"6045","MPR",1993-11-09,"ca",7.49111111111111
"6046","MPR",1993-11-16,"ca",7.70777777777778
"6047","MPR",1993-11-23,"ca",7.53888888888889
"6048","MPR",1993-11-30,"ca",7.6025
"6049","MPR",1993-12-07,"ca",7.39625
"6050","MPR",1993-12-14,"ca",6.6
"6051","MPR",1993-12-21,"ca",6.67
"6052","MPR",1993-12-28,"ca",6.56625
"6053","MPR",1994-01-04,"ca",6.8625
"6054","MPR",1994-01-11,"ca",6.7875
"6055","MPR",1994-01-18,"ca",6.5525
"6056","MPR",1994-01-25,"ca",6.35375
"6057","MPR",1994-02-01,"ca",6.59777777777778
"6058","MPR",1994-02-08,"ca",6.86333333333333
"6059","MPR",1994-02-15,"ca",8
"6060","MPR",1994-02-22,"ca",8.46222222222222
"6061","MPR",1994-03-01,"ca",8.71777777777778
"6062","MPR",1994-03-08,"ca",9.23888888888889
"6063","MPR",1994-03-15,"ca",9.06444444444444
"6064","MPR",1994-03-22,"ca",9.08222222222222
"6065","MPR",1994-03-29,"ca",9.84
"6066","MPR",1994-04-05,"ca",10.1788888888889
"6067","MPR",1994-04-12,"ca",9.65222222222222
"6068","MPR",1994-04-19,"ca",9.25666666666667
"6069","MPR",1994-04-26,"ca",9.14777777777778
"6070","MPR",1994-05-03,"ca",9.17777777777778
"6071","MPR",1994-05-10,"ca",8.77444444444444
"6072","MPR",1994-05-17,"ca",9.23888888888889
"6073","MPR",1994-05-24,"ca",9.43666666666667
"6074","MPR",1994-05-31,"ca",9.24222222222222
"6075","MPR",1994-06-07,"ca",9.08222222222222
"6076","MPR",1994-06-14,"ca",8.84888888888889
"6077","MPR",1994-06-21,"ca",8.94111111111111
"6078","MPR",1994-06-28,"ca",9.13888888888889
"6079","MPR",1994-07-05,"ca",8.89
"6080","MPR",1994-07-12,"ca",8.52444444444444
"6081","MPR",1994-07-19,"ca",8.64444444444444
"6082","MPR",1994-07-26,"ca",8.82555555555555
"6083","MPR",1994-08-02,"ca",9.11222222222222
"6084","MPR",1994-08-09,"ca",8.90777777777778
"6085","MPR",1994-08-16,"ca",9.66666666666667
"6086","MPR",1994-08-23,"ca",9.21222222222222
"6087","MPR",1994-08-30,"ca",9.04111111111111
"6088","MPR",1994-09-06,"ca",9.39777777777778
"6089","MPR",1994-09-13,"ca",9.71555555555556
"6090","MPR",1994-09-20,"ca",9.74444444444444
"6091","MPR",1994-09-27,"ca",9.21333333333333
"6092","MPR",1994-10-04,"ca",9.00777777777778
"6093","MPR",1994-10-11,"ca",8.73444444444444
"6094","MPR",1994-10-18,"ca",8.68666666666667
"6095","MPR",1994-10-25,"ca",8.95666666666667
"6096","MPR",1994-11-01,"ca",8.55666666666667
"6097","MPR",1994-11-08,"ca",7.89
"6098","MPR",1994-11-15,"ca",7.89111111111111
"6099","MPR",1994-11-22,"ca",7.73
"6100","MPR",1994-11-29,"ca",7.99222222222222
"6101","MPR",1994-12-06,"ca",7.76625
"6102","MPR",1994-12-13,"ca",8.03857142857143
"6103","MPR",1994-12-20,"ca",7.80833333333333
"6104","MPR",1994-12-27,"ca",8.16
"6105","Q1",1988-01-05,"nh4_n",26.6363636363636
"6106","Q1",1988-01-12,"nh4_n",28.9166666666667
"6107","Q1",1988-01-19,"nh4_n",28.2307692307692
"6108","Q1",1988-01-26,"nh4_n",28.2142857142857
"6109","Q1",1988-01-29,"nh4_n",28.2142857142857
"6110","Q1",1988-01-29,"nh4_n",28.2142857142857
"6111","Q1",1988-01-29,"nh4_n",28.2142857142857
"6112","Q1",1988-01-29,"nh4_n",28.2142857142857
"6113","Q1",1988-01-29,"nh4_n",28.2142857142857
"6114","Q1",1988-02-02,"nh4_n",27.5333333333333
"6115","Q1",1988-02-02,"nh4_n",27.5333333333333
"6116","Q1",1988-02-03,"nh4_n",27.5333333333333
"6117","Q1",1988-02-04,"nh4_n",27.5333333333333
"6118","Q1",1988-02-09,"nh4_n",27.9333333333333
"6119","Q1",1988-02-10,"nh4_n",27.9333333333333
"6120","Q1",1988-02-16,"nh4_n",29
"6121","Q1",1988-02-23,"nh4_n",28.4666666666667
"6122","Q1",1988-03-01,"nh4_n",23.6470588235294
"6123","Q1",1988-03-08,"nh4_n",20.6875
"6124","Q1",1988-03-15,"nh4_n",19.4375
"6125","Q1",1988-03-23,"nh4_n",19.1875
"6126","Q1",1988-03-29,"nh4_n",19.1875
"6127","Q1",1988-03-29,"nh4_n",19.1875
"6128","Q1",1988-03-29,"nh4_n",19.1875
"6129","Q1",1988-03-29,"nh4_n",19.1875
"6130","Q1",1988-03-29,"nh4_n",19.1875
"6131","Q1",1988-03-29,"nh4_n",19.1875
"6132","Q1",1988-03-29,"nh4_n",19.1875
"6133","Q1",1988-03-29,"nh4_n",19.1875
"6134","Q1",1988-04-05,"nh4_n",22.125
"6135","Q1",1988-04-12,"nh4_n",24
"6136","Q1",1988-04-19,"nh4_n",35.9411764705882
"6137","Q1",1988-04-26,"nh4_n",38.8823529411765
"6138","Q1",1988-05-03,"nh4_n",60.9
"6139","Q1",1988-05-10,"nh4_n",64.2
"6140","Q1",1988-05-10,"nh4_n",64.2
"6141","Q1",1988-05-10,"nh4_n",64.2
"6142","Q1",1988-05-10,"nh4_n",64.2
"6143","Q1",1988-05-10,"nh4_n",64.2
"6144","Q1",1988-05-17,"nh4_n",67.6
"6145","Q1",1988-05-24,"nh4_n",81.8
"6146","Q1",1988-05-31,"nh4_n",87.7777777777778
"6147","Q1",1988-06-07,"nh4_n",90.625
"6148","Q1",1988-06-14,"nh4_n",107.666666666667
"6149","Q1",1988-06-21,"nh4_n",81.8
"6150","Q1",1988-06-28,"nh4_n",86.5
"6151","Q1",1988-07-05,"nh4_n",95
"6152","Q1",1988-07-12,"nh4_n",113
"6153","Q1",1988-07-19,"nh4_n",87
"6154","Q1",1988-07-22,"nh4_n",87
"6155","Q1",1988-07-26,"nh4_n",16
"6156","Q1",1988-07-26,"nh4_n",16
"6157","Q1",1988-08-02,"nh4_n",16
"6158","Q1",1988-08-09,"nh4_n",15.5
"6159","Q1",1988-08-16,"nh4_n",15.5
"6160","Q1",1988-08-23,"nh4_n",26
"6161","Q1",1988-08-24,"nh4_n",26
"6162","Q1",1988-08-24,"nh4_n",26
"6163","Q1",1988-08-24,"nh4_n",26
"6164","Q1",1988-08-24,"nh4_n",26
"6165","Q1",1988-08-24,"nh4_n",26
"6166","Q1",1988-08-30,"nh4_n",26
"6167","Q1",1988-09-06,"nh4_n",34.25
"6168","Q1",1988-09-13,"nh4_n",37.2
"6169","Q1",1988-09-20,"nh4_n",43.2
"6170","Q1",1988-09-27,"nh4_n",43.2
"6171","Q1",1988-10-04,"nh4_n",43.2
"6172","Q1",1988-10-11,"nh4_n",50.25
"6173","Q1",1988-10-18,"nh4_n",50.25
"6174","Q1",1988-10-25,"nh4_n",51.3333333333333
"6175","Q1",1988-11-01,"nh4_n",51.3333333333333
"6176","Q1",1988-11-07,"nh4_n",47.5
"6177","Q1",1988-11-15,"nh4_n",46
"6178","Q1",1988-11-22,"nh4_n",NA
"6179","Q1",1988-11-29,"nh4_n",NA
"6180","Q1",1988-12-06,"nh4_n",NA
"6181","Q1",1988-12-13,"nh4_n",NA
"6182","Q1",1988-12-20,"nh4_n",NA
"6183","Q1",1988-12-27,"nh4_n",NA
"6184","Q1",1989-01-03,"nh4_n",NA
"6185","Q1",1989-01-10,"nh4_n",NA
"6186","Q1",1989-01-17,"nh4_n",NA
"6187","Q1",1989-01-24,"nh4_n",NA
"6188","Q1",1989-01-31,"nh4_n",NA
"6189","Q1",1989-02-07,"nh4_n",NA
"6190","Q1",1989-02-14,"nh4_n",NA
"6191","Q1",1989-02-21,"nh4_n",NA
"6192","Q1",1989-02-28,"nh4_n",NA
"6193","Q1",1989-03-07,"nh4_n",NA
"6194","Q1",1989-03-09,"nh4_n",NA
"6195","Q1",1989-03-14,"nh4_n",NA
"6196","Q1",1989-03-14,"nh4_n",NA
"6197","Q1",1989-03-21,"nh4_n",NA
"6198","Q1",1989-03-28,"nh4_n",NA
"6199","Q1",1989-04-04,"nh4_n",NA
"6200","Q1",1989-04-11,"nh4_n",NA
"6201","Q1",1989-04-18,"nh4_n",NA
"6202","Q1",1989-04-25,"nh4_n",NA
"6203","Q1",1989-05-02,"nh4_n",NA
"6204","Q1",1989-05-09,"nh4_n",NA
"6205","Q1",1989-05-16,"nh4_n",NA
"6206","Q1",1989-05-23,"nh4_n",NA
"6207","Q1",1989-05-30,"nh4_n",NA
"6208","Q1",1989-06-06,"nh4_n",NA
"6209","Q1",1989-06-13,"nh4_n",NA
"6210","Q1",1989-06-20,"nh4_n",NA
"6211","Q1",1989-06-27,"nh4_n",NA
"6212","Q1",1989-07-05,"nh4_n",NA
"6213","Q1",1989-07-11,"nh4_n",NA
"6214","Q1",1989-07-18,"nh4_n",NA
"6215","Q1",1989-07-26,"nh4_n",NA
"6216","Q1",1989-08-01,"nh4_n",NA
"6217","Q1",1989-08-08,"nh4_n",NA
"6218","Q1",1989-08-15,"nh4_n",NA
"6219","Q1",1989-08-22,"nh4_n",NA
"6220","Q1",1989-08-29,"nh4_n",NA
"6221","Q1",1989-09-05,"nh4_n",NA
"6222","Q1",1989-09-12,"nh4_n",NA
"6223","Q1",1989-09-20,"nh4_n",NA
"6224","Q1",1989-09-22,"nh4_n",NA
"6225","Q1",1989-09-26,"nh4_n",NA
"6226","Q1",1989-09-26,"nh4_n",NA
"6227","Q1",1989-10-03,"nh4_n",NA
"6228","Q1",1989-10-05,"nh4_n",NA
"6229","Q1",1989-10-10,"nh4_n",NA
"6230","Q1",1989-10-17,"nh4_n",NA
"6231","Q1",1989-10-24,"nh4_n",NA
"6232","Q1",1989-10-31,"nh4_n",NA
"6233","Q1",1989-11-07,"nh4_n",NA
"6234","Q1",1989-11-08,"nh4_n",NA
"6235","Q1",1989-11-14,"nh4_n",NA
"6236","Q1",1989-11-21,"nh4_n",NA
"6237","Q1",1989-11-28,"nh4_n",NA
"6238","Q1",1989-12-05,"nh4_n",NA
"6239","Q1",1989-12-12,"nh4_n",NA
"6240","Q1",1989-12-19,"nh4_n",NA
"6241","Q1",1989-12-26,"nh4_n",NA
"6242","Q1",1990-01-02,"nh4_n",NA
"6243","Q1",1990-01-09,"nh4_n",NA
"6244","Q1",1990-01-16,"nh4_n",NA
"6245","Q1",1990-01-23,"nh4_n",NA
"6246","Q1",1990-01-30,"nh4_n",NA
"6247","Q1",1990-02-06,"nh4_n",NA
"6248","Q1",1990-02-13,"nh4_n",NA
"6249","Q1",1990-02-20,"nh4_n",NA
"6250","Q1",1990-02-27,"nh4_n",NA
"6251","Q1",1990-03-06,"nh4_n",NA
"6252","Q1",1990-03-13,"nh4_n",NA
"6253","Q1",1990-03-20,"nh4_n",NA
"6254","Q1",1990-03-27,"nh4_n",NA
"6255","Q1",1990-04-03,"nh4_n",NA
"6256","Q1",1990-04-10,"nh4_n",NA
"6257","Q1",1990-04-17,"nh4_n",NA
"6258","Q1",1990-04-24,"nh4_n",NA
"6259","Q1",1990-04-25,"nh4_n",NA
"6260","Q1",1990-04-25,"nh4_n",NA
"6261","Q1",1990-04-25,"nh4_n",NA
"6262","Q1",1990-04-26,"nh4_n",NA
"6263","Q1",1990-05-01,"nh4_n",NA
"6264","Q1",1990-05-08,"nh4_n",NA
"6265","Q1",1990-05-10,"nh4_n",NA
"6266","Q1",1990-05-15,"nh4_n",NA
"6267","Q1",1990-05-22,"nh4_n",NA
"6268","Q1",1990-05-29,"nh4_n",NA
"6269","Q1",1990-06-05,"nh4_n",NA
"6270","Q1",1990-06-12,"nh4_n",NA
"6271","Q1",1990-06-19,"nh4_n",NA
"6272","Q1",1990-06-26,"nh4_n",NA
"6273","Q1",1990-07-03,"nh4_n",NA
"6274","Q1",1990-07-10,"nh4_n",NA
"6275","Q1",1990-07-17,"nh4_n",NA
"6276","Q1",1990-07-24,"nh4_n",NA
"6277","Q1",1990-07-31,"nh4_n",NA
"6278","Q1",1990-08-07,"nh4_n",NA
"6279","Q1",1990-08-14,"nh4_n",NA
"6280","Q1",1990-08-21,"nh4_n",NA
"6281","Q1",1990-08-28,"nh4_n",NA
"6282","Q1",1990-09-04,"nh4_n",NA
"6283","Q1",1990-09-11,"nh4_n",NA
"6284","Q1",1990-09-18,"nh4_n",NA
"6285","Q1",1990-09-25,"nh4_n",NA
"6286","Q1",1990-10-02,"nh4_n",NA
"6287","Q1",1990-10-09,"nh4_n",NA
"6288","Q1",1990-10-16,"nh4_n",NA
"6289","Q1",1990-10-23,"nh4_n",NA
"6290","Q1",1990-10-30,"nh4_n",NA
"6291","Q1",1990-11-06,"nh4_n",NA
"6292","Q1",1990-11-13,"nh4_n",NA
"6293","Q1",1990-11-20,"nh4_n",NA
"6294","Q1",1990-11-27,"nh4_n",NA
"6295","Q1",1990-12-04,"nh4_n",NA
"6296","Q1",1990-12-04,"nh4_n",NA
"6297","Q1",1990-12-11,"nh4_n",NA
"6298","Q1",1990-12-14,"nh4_n",NA
"6299","Q1",1990-12-18,"nh4_n",NA
"6300","Q1",1990-12-25,"nh4_n",NA
"6301","Q1",1990-12-31,"nh4_n",NA
"6302","Q1",1991-01-08,"nh4_n",NA
"6303","Q1",1991-01-15,"nh4_n",NA
"6304","Q1",1991-01-22,"nh4_n",NA
"6305","Q1",1991-01-29,"nh4_n",NA
"6306","Q1",1991-02-05,"nh4_n",NA
"6307","Q1",1991-02-12,"nh4_n",NA
"6308","Q1",1991-02-19,"nh4_n",NA
"6309","Q1",1991-02-26,"nh4_n",NA
"6310","Q1",1991-03-05,"nh4_n",NA
"6311","Q1",1991-03-12,"nh4_n",NA
"6312","Q1",1991-03-19,"nh4_n",NA
"6313","Q1",1991-03-22,"nh4_n",NA
"6314","Q1",1991-03-26,"nh4_n",NA
"6315","Q1",1991-04-02,"nh4_n",NA
"6316","Q1",1991-04-09,"nh4_n",NA
"6317","Q1",1991-04-15,"nh4_n",NA
"6318","Q1",1991-04-23,"nh4_n",NA
