"","sample_id","sample_date","nutrient","value"
"6046","Q3","1994-06-21","k",0.98
"6047","Q3","1994-06-21","no3_n",10
"6048","Q3","1994-06-21","mg",3.82
"6049","Q3","1994-06-21","ca",5.49
"6050","Q3","1994-06-21","nh4_n",NA
"6051","Q3","1994-06-28","k",0.9
"6052","Q3","1994-06-28","no3_n",NA
"6053","Q3","1994-06-28","mg",3.51
"6054","Q3","1994-06-28","ca",5.08
"6055","Q3","1994-06-28","nh4_n",NA
"6056","Q3","1994-06-30","k",1.09
"6057","Q3","1994-06-30","no3_n",129
"6058","Q3","1994-06-30","mg",2.26
"6059","Q3","1994-06-30","ca",3.01
"6060","Q3","1994-06-30","nh4_n",NA
"6061","Q3","1994-07-05","k",0.86
"6062","Q3","1994-07-05","no3_n",7
"6063","Q3","1994-07-05","mg",3.94
"6064","Q3","1994-07-05","ca",5.7
"6065","Q3","1994-07-05","nh4_n",NA
"6066","Q3","1994-07-12","k",0.71
"6067","Q3","1994-07-12","no3_n",145
"6068","Q3","1994-07-12","mg",3.7
"6069","Q3","1994-07-12","ca",5.47
"6070","Q3","1994-07-12","nh4_n",NA
"6071","Q3","1994-07-19","k",1.05
"6072","Q3","1994-07-19","no3_n",110
"6073","Q3","1994-07-19","mg",3.6
"6074","Q3","1994-07-19","ca",5.26
"6075","Q3","1994-07-19","nh4_n",NA
"6076","Q3","1994-07-26","k",0.76
"6077","Q3","1994-07-26","no3_n",NA
"6078","Q3","1994-07-26","mg",3.54
"6079","Q3","1994-07-26","ca",4.95
"6080","Q3","1994-07-26","nh4_n",NA
"6081","Q3","1994-08-02","k",0.83
"6082","Q3","1994-08-02","no3_n",NA
"6083","Q3","1994-08-02","mg",3.4
"6084","Q3","1994-08-02","ca",4.74
"6085","Q3","1994-08-02","nh4_n",NA
"6086","Q3","1994-08-09","k",0.77
"6087","Q3","1994-08-09","no3_n",NA
"6088","Q3","1994-08-09","mg",3.38
"6089","Q3","1994-08-09","ca",4.85
"6090","Q3","1994-08-09","nh4_n",NA
"6091","Q3","1994-08-16","k",0.92
"6092","Q3","1994-08-16","no3_n",NA
"6093","Q3","1994-08-16","mg",3.6
"6094","Q3","1994-08-16","ca",5.04
"6095","Q3","1994-08-16","nh4_n",NA
"6096","Q3","1994-08-23","k",0.99
"6097","Q3","1994-08-23","no3_n",NA
"6098","Q3","1994-08-23","mg",4.47
"6099","Q3","1994-08-23","ca",5.9
"6100","Q3","1994-08-23","nh4_n",NA
"6101","Q3","1994-08-30","k",0.69
"6102","Q3","1994-08-30","no3_n",NA
"6103","Q3","1994-08-30","mg",3.52
"6104","Q3","1994-08-30","ca",5.08
"6105","Q3","1994-08-30","nh4_n",NA
"6106","Q3","1994-09-06","k",1.01
"6107","Q3","1994-09-06","no3_n",NA
"6108","Q3","1994-09-06","mg",4.64
"6109","Q3","1994-09-06","ca",6.98
"6110","Q3","1994-09-06","nh4_n",NA
"6111","Q3","1994-09-13","k",0.72
"6112","Q3","1994-09-13","no3_n",NA
"6113","Q3","1994-09-13","mg",3.67
"6114","Q3","1994-09-13","ca",5.25
"6115","Q3","1994-09-13","nh4_n",NA
"6116","Q3","1994-09-20","k",0.9
"6117","Q3","1994-09-20","no3_n",NA
"6118","Q3","1994-09-20","mg",1.48
"6119","Q3","1994-09-20","ca",2.03
"6120","Q3","1994-09-20","nh4_n",NA
"6121","Q3","1994-09-27","k",0.83
"6122","Q3","1994-09-27","no3_n",NA
"6123","Q3","1994-09-27","mg",3.53
"6124","Q3","1994-09-27","ca",5.34
"6125","Q3","1994-09-27","nh4_n",NA
"6126","Q3","1994-10-04","k",0.86
"6127","Q3","1994-10-04","no3_n",NA
"6128","Q3","1994-10-04","mg",3.73
"6129","Q3","1994-10-04","ca",5.7
"6130","Q3","1994-10-04","nh4_n",NA
"6131","Q3","1994-10-11","k",0.77
"6132","Q3","1994-10-11","no3_n",NA
"6133","Q3","1994-10-11","mg",3.09
"6134","Q3","1994-10-11","ca",4.13
"6135","Q3","1994-10-11","nh4_n",NA
"6136","Q3","1994-10-18","k",0.91
"6137","Q3","1994-10-18","no3_n",NA
"6138","Q3","1994-10-18","mg",3.4
"6139","Q3","1994-10-18","ca",5.18
"6140","Q3","1994-10-18","nh4_n",NA
"6141","Q3","1994-10-25","k",1.03
"6142","Q3","1994-10-25","no3_n",NA
"6143","Q3","1994-10-25","mg",2.89
"6144","Q3","1994-10-25","ca",3.92
"6145","Q3","1994-10-25","nh4_n",NA
"6146","Q3","1994-11-01","k",0.94
"6147","Q3","1994-11-01","no3_n",NA
"6148","Q3","1994-11-01","mg",3.51
"6149","Q3","1994-11-01","ca",5.21
"6150","Q3","1994-11-01","nh4_n",NA
"6151","Q3","1994-11-08","k",0.78
"6152","Q3","1994-11-08","no3_n",NA
"6153","Q3","1994-11-08","mg",2.2
"6154","Q3","1994-11-08","ca",3.18
"6155","Q3","1994-11-08","nh4_n",NA
"6156","Q3","1994-11-15","k",0.8
"6157","Q3","1994-11-15","no3_n",NA
"6158","Q3","1994-11-15","mg",3.05
"6159","Q3","1994-11-15","ca",4.35
"6160","Q3","1994-11-15","nh4_n",NA
"6161","Q3","1994-11-22","k",0.86
"6162","Q3","1994-11-22","no3_n",NA
"6163","Q3","1994-11-22","mg",2.99
"6164","Q3","1994-11-22","ca",4.04
"6165","Q3","1994-11-22","nh4_n",NA
"6166","Q3","1994-11-29","k",0.67
"6167","Q3","1994-11-29","no3_n",NA
"6168","Q3","1994-11-29","mg",2.87
"6169","Q3","1994-11-29","ca",3.98
"6170","Q3","1994-11-29","nh4_n",NA
"6171","Q3","1994-12-06","k",0.73
"6172","Q3","1994-12-06","no3_n",NA
"6173","Q3","1994-12-06","mg",2.97
"6174","Q3","1994-12-06","ca",4.16
"6175","Q3","1994-12-06","nh4_n",NA
"6176","Q3","1994-12-13","k",0.78
"6177","Q3","1994-12-13","no3_n",NA
"6178","Q3","1994-12-13","mg",3.11
"6179","Q3","1994-12-13","ca",4.57
"6180","Q3","1994-12-13","nh4_n",NA
"6181","Q3","1994-12-20","k",1.27
"6182","Q3","1994-12-20","no3_n",NA
"6183","Q3","1994-12-20","mg",3.78
"6184","Q3","1994-12-20","ca",5.37
"6185","Q3","1994-12-20","nh4_n",NA
"6186","Q3","1994-12-27","k",0.8
"6187","Q3","1994-12-27","no3_n",NA
"6188","Q3","1994-12-27","mg",3.26
"6189","Q3","1994-12-27","ca",4.85
"6190","Q3","1994-12-27","nh4_n",NA
"6191","MPR","1989-05-16","k",0.77
"6192","MPR","1989-05-16","no3_n",69
"6193","MPR","1989-05-16","mg",1.92
"6194","MPR","1989-05-16","ca",6.15
"6195","MPR","1989-05-16","nh4_n",NA
"6196","MPR","1989-05-23","k",0.72
"6197","MPR","1989-05-23","no3_n",69
"6198","MPR","1989-05-23","mg",2.41
"6199","MPR","1989-05-23","ca",7.17
"6200","MPR","1989-05-23","nh4_n",NA
"6201","MPR","1989-05-30","k",0.7
"6202","MPR","1989-05-30","no3_n",79
"6203","MPR","1989-05-30","mg",1.6
"6204","MPR","1989-05-30","ca",5.19
"6205","MPR","1989-05-30","nh4_n",NA
"6206","MPR","1989-06-06","k",0.59
"6207","MPR","1989-06-06","no3_n",85
"6208","MPR","1989-06-06","mg",1.69
"6209","MPR","1989-06-06","ca",6.6
"6210","MPR","1989-06-06","nh4_n",NA
"6211","MPR","1989-06-13","k",0.65
"6212","MPR","1989-06-13","no3_n",70
"6213","MPR","1989-06-13","mg",2.06
"6214","MPR","1989-06-13","ca",6.66
"6215","MPR","1989-06-13","nh4_n",NA
"6216","MPR","1989-06-20","k",0.66
"6217","MPR","1989-06-20","no3_n",71
"6218","MPR","1989-06-20","mg",1.98
"6219","MPR","1989-06-20","ca",7.64
"6220","MPR","1989-06-20","nh4_n",NA
"6221","MPR","1989-06-27","k",0.7
"6222","MPR","1989-06-27","no3_n",NA
"6223","MPR","1989-06-27","mg",3.31
"6224","MPR","1989-06-27","ca",7.83
"6225","MPR","1989-06-27","nh4_n",NA
"6226","MPR","1989-07-05","k",0.62
"6227","MPR","1989-07-05","no3_n",10
"6228","MPR","1989-07-05","mg",0.82
"6229","MPR","1989-07-05","ca",3.17
"6230","MPR","1989-07-05","nh4_n",NA
"6231","MPR","1989-07-11","k",0.76
"6232","MPR","1989-07-11","no3_n",24
"6233","MPR","1989-07-11","mg",1.85
"6234","MPR","1989-07-11","ca",7.94
"6235","MPR","1989-07-11","nh4_n",NA
"6236","MPR","1989-07-26","k",0.69
"6237","MPR","1989-07-26","no3_n",10
"6238","MPR","1989-07-26","mg",1.5
"6239","MPR","1989-07-26","ca",6.95
"6240","MPR","1989-07-26","nh4_n",NA
"6241","MPR","1989-08-01","k",0.73
"6242","MPR","1989-08-01","no3_n",90
"6243","MPR","1989-08-01","mg",1.66
"6244","MPR","1989-08-01","ca",7.08
"6245","MPR","1989-08-01","nh4_n",NA
"6246","MPR","1989-08-08","k",0.7
"6247","MPR","1989-08-08","no3_n",183
"6248","MPR","1989-08-08","mg",1.85
"6249","MPR","1989-08-08","ca",7.4
"6250","MPR","1989-08-08","nh4_n",NA
"6251","MPR","1989-08-15","k",0.74
"6252","MPR","1989-08-15","no3_n",41
"6253","MPR","1989-08-15","mg",1.87
"6254","MPR","1989-08-15","ca",7.43
"6255","MPR","1989-08-15","nh4_n",NA
"6256","MPR","1989-08-22","k",0.61
"6257","MPR","1989-08-22","no3_n",114
"6258","MPR","1989-08-22","mg",1.17
"6259","MPR","1989-08-22","ca",5
"6260","MPR","1989-08-22","nh4_n",NA
"6261","MPR","1989-08-29","k",0.56
"6262","MPR","1989-08-29","no3_n",29
"6263","MPR","1989-08-29","mg",NA
"6264","MPR","1989-08-29","ca",4.3
"6265","MPR","1989-08-29","nh4_n",NA
"6266","MPR","1989-09-12","k",0.6
"6267","MPR","1989-09-12","no3_n",49
"6268","MPR","1989-09-12","mg",1.42
"6269","MPR","1989-09-12","ca",5.61
"6270","MPR","1989-09-12","nh4_n",NA
"6271","MPR","1989-10-03","k",1.01
"6272","MPR","1989-10-03","no3_n",80
"6273","MPR","1989-10-03","mg",2.84
"6274","MPR","1989-10-03","ca",4.16
"6275","MPR","1989-10-03","nh4_n",NA
"6276","MPR","1989-10-10","k",1.01
"6277","MPR","1989-10-10","no3_n",71
"6278","MPR","1989-10-10","mg",2.19
"6279","MPR","1989-10-10","ca",7.94
"6280","MPR","1989-10-10","nh4_n",NA
"6281","MPR","1989-10-24","k",1.17
"6282","MPR","1989-10-24","no3_n",247
"6283","MPR","1989-10-24","mg",2.23
"6284","MPR","1989-10-24","ca",8.19
"6285","MPR","1989-10-24","nh4_n",NA
"6286","MPR","1989-11-07","k",1.6
"6287","MPR","1989-11-07","no3_n",614
"6288","MPR","1989-11-07","mg",1.79
"6289","MPR","1989-11-07","ca",6.9
"6290","MPR","1989-11-07","nh4_n",NA
"6291","MPR","1989-11-14","k",1.26
"6292","MPR","1989-11-14","no3_n",357
"6293","MPR","1989-11-14","mg",1.92
"6294","MPR","1989-11-14","ca",7.34
"6295","MPR","1989-11-14","nh4_n",NA
"6296","MPR","1989-11-21","k",NA
"6297","MPR","1989-11-21","no3_n",212
"6298","MPR","1989-11-21","mg",NA
"6299","MPR","1989-11-21","ca",NA
"6300","MPR","1989-11-21","nh4_n",NA
"6301","MPR","1989-11-28","k",0.91
"6302","MPR","1989-11-28","no3_n",170
"6303","MPR","1989-11-28","mg",2.45
"6304","MPR","1989-11-28","ca",10.08
"6305","MPR","1989-11-28","nh4_n",NA
"6306","MPR","1989-12-05","k",0.84
"6307","MPR","1989-12-05","no3_n",10
"6308","MPR","1989-12-05","mg",2.58
"6309","MPR","1989-12-05","ca",10.72
"6310","MPR","1989-12-05","nh4_n",NA
"6311","MPR","1989-12-12","k",0.44
"6312","MPR","1989-12-12","no3_n",6
"6313","MPR","1989-12-12","mg",3.62
"6314","MPR","1989-12-12","ca",4.12
"6315","MPR","1989-12-12","nh4_n",NA
"6316","MPR","1989-12-19","k",0.31
"6317","MPR","1989-12-19","no3_n",NA
"6318","MPR","1989-12-19","mg",NA
"6319","MPR","1989-12-19","ca",NA
"6320","MPR","1989-12-19","nh4_n",NA
"6321","MPR","1989-12-26","k",0.81
"6322","MPR","1989-12-26","no3_n",179
"6323","MPR","1989-12-26","mg",2.69
"6324","MPR","1989-12-26","ca",11.82
"6325","MPR","1989-12-26","nh4_n",NA
"6326","MPR","1990-01-02","k",1.74
"6327","MPR","1990-01-02","no3_n",NA
"6328","MPR","1990-01-02","mg",1.8
"6329","MPR","1990-01-02","ca",6.25
"6330","MPR","1990-01-02","nh4_n",NA
"6331","MPR","1990-01-09","k",1.01
"6332","MPR","1990-01-09","no3_n",113
"6333","MPR","1990-01-09","mg",2.52
"6334","MPR","1990-01-09","ca",10.82
"6335","MPR","1990-01-09","nh4_n",NA
"6336","MPR","1990-01-16","k",1
"6337","MPR","1990-01-16","no3_n",99
"6338","MPR","1990-01-16","mg",2.35
"6339","MPR","1990-01-16","ca",10.72
"6340","MPR","1990-01-16","nh4_n",NA
"6341","MPR","1990-01-23","k",1.04
"6342","MPR","1990-01-23","no3_n",24
"6343","MPR","1990-01-23","mg",2.14
"6344","MPR","1990-01-23","ca",8.7
"6345","MPR","1990-01-23","nh4_n",NA
"6346","MPR","1990-01-30","k",0.98
"6347","MPR","1990-01-30","no3_n",335
"6348","MPR","1990-01-30","mg",2.11
"6349","MPR","1990-01-30","ca",9.27
"6350","MPR","1990-01-30","nh4_n",NA
"6351","MPR","1990-02-06","k",1.04
"6352","MPR","1990-02-06","no3_n",215
"6353","MPR","1990-02-06","mg",2.33
"6354","MPR","1990-02-06","ca",10.95
"6355","MPR","1990-02-06","nh4_n",NA
"6356","MPR","1990-02-13","k",1.18
"6357","MPR","1990-02-13","no3_n",308
"6358","MPR","1990-02-13","mg",2.35
"6359","MPR","1990-02-13","ca",9.39
"6360","MPR","1990-02-13","nh4_n",NA
"6361","MPR","1990-02-20","k",1.18
"6362","MPR","1990-02-20","no3_n",32
"6363","MPR","1990-02-20","mg",2.2
"6364","MPR","1990-02-20","ca",9.05
"6365","MPR","1990-02-20","nh4_n",NA
"6366","MPR","1990-02-27","k",1.02
"6367","MPR","1990-02-27","no3_n",250
"6368","MPR","1990-02-27","mg",2.18
"6369","MPR","1990-02-27","ca",NA
"6370","MPR","1990-02-27","nh4_n",NA
"6371","MPR","1990-03-06","k",1.06
"6372","MPR","1990-03-06","no3_n",160
"6373","MPR","1990-03-06","mg",2.44
"6374","MPR","1990-03-06","ca",9.99
"6375","MPR","1990-03-06","nh4_n",NA
"6376","MPR","1990-03-13","k",1.17
"6377","MPR","1990-03-13","no3_n",333
"6378","MPR","1990-03-13","mg",1
"6379","MPR","1990-03-13","ca",3.84
"6380","MPR","1990-03-13","nh4_n",NA
"6381","MPR","1990-03-20","k",0.95
"6382","MPR","1990-03-20","no3_n",226
"6383","MPR","1990-03-20","mg",2.21
"6384","MPR","1990-03-20","ca",8.49
"6385","MPR","1990-03-20","nh4_n",NA
"6386","MPR","1990-03-27","k",1.19
"6387","MPR","1990-03-27","no3_n",336
"6388","MPR","1990-03-27","mg",1.62
"6389","MPR","1990-03-27","ca",5.46
"6390","MPR","1990-03-27","nh4_n",NA
"6391","MPR","1990-04-03","k",0.93
"6392","MPR","1990-04-03","no3_n",123
"6393","MPR","1990-04-03","mg",2.15
"6394","MPR","1990-04-03","ca",8.32
"6395","MPR","1990-04-03","nh4_n",NA
"6396","MPR","1990-04-10","k",1
"6397","MPR","1990-04-10","no3_n",124
"6398","MPR","1990-04-10","mg",2.42
"6399","MPR","1990-04-10","ca",10.45
"6400","MPR","1990-04-10","nh4_n",NA
"6401","MPR","1990-04-17","k",0.99
"6402","MPR","1990-04-17","no3_n",130
"6403","MPR","1990-04-17","mg",2.16
"6404","MPR","1990-04-17","ca",9.07
"6405","MPR","1990-04-17","nh4_n",NA
"6406","MPR","1990-04-24","k",0.99
"6407","MPR","1990-04-24","no3_n",10
"6408","MPR","1990-04-24","mg",2.41
"6409","MPR","1990-04-24","ca",10.48
"6410","MPR","1990-04-24","nh4_n",NA
"6411","MPR","1990-05-01","k",1.01
"6412","MPR","1990-05-01","no3_n",183
"6413","MPR","1990-05-01","mg",2.14
"6414","MPR","1990-05-01","ca",8.95
"6415","MPR","1990-05-01","nh4_n",NA
"6416","MPR","1990-05-08","k",1.01
"6417","MPR","1990-05-08","no3_n",17
"6418","MPR","1990-05-08","mg",2.44
"6419","MPR","1990-05-08","ca",10.49
"6420","MPR","1990-05-08","nh4_n",NA
"6421","MPR","1990-05-15","k",0.95
"6422","MPR","1990-05-15","no3_n",250
"6423","MPR","1990-05-15","mg",1.7
"6424","MPR","1990-05-15","ca",8.31
"6425","MPR","1990-05-15","nh4_n",NA
"6426","MPR","1990-05-22","k",1
"6427","MPR","1990-05-22","no3_n",117
"6428","MPR","1990-05-22","mg",2.33
"6429","MPR","1990-05-22","ca",10.22
"6430","MPR","1990-05-22","nh4_n",NA
"6431","MPR","1990-05-29","k",1.07
"6432","MPR","1990-05-29","no3_n",217
"6433","MPR","1990-05-29","mg",2.12
"6434","MPR","1990-05-29","ca",9.24
"6435","MPR","1990-05-29","nh4_n",NA
"6436","MPR","1990-06-05","k",1.01
"6437","MPR","1990-06-05","no3_n",212
"6438","MPR","1990-06-05","mg",2.03
"6439","MPR","1990-06-05","ca",8.75
"6440","MPR","1990-06-05","nh4_n",NA
"6441","MPR","1990-06-12","k",1
"6442","MPR","1990-06-12","no3_n",213
"6443","MPR","1990-06-12","mg",2.11
"6444","MPR","1990-06-12","ca",9.06
"6445","MPR","1990-06-12","nh4_n",NA
"6446","MPR","1990-06-19","k",0.94
"6447","MPR","1990-06-19","no3_n",184
"6448","MPR","1990-06-19","mg",2.12
"6449","MPR","1990-06-19","ca",8.42
"6450","MPR","1990-06-19","nh4_n",NA
"6451","MPR","1990-06-26","k",0.87
"6452","MPR","1990-06-26","no3_n",237
"6453","MPR","1990-06-26","mg",1.58
"6454","MPR","1990-06-26","ca",6.25
"6455","MPR","1990-06-26","nh4_n",NA
"6456","MPR","1990-07-03","k",0.95
"6457","MPR","1990-07-03","no3_n",129
"6458","MPR","1990-07-03","mg",2.42
"6459","MPR","1990-07-03","ca",10.04
"6460","MPR","1990-07-03","nh4_n",NA
"6461","MPR","1990-07-10","k",0.91
"6462","MPR","1990-07-10","no3_n",153
"6463","MPR","1990-07-10","mg",2.35
"6464","MPR","1990-07-10","ca",9.93
"6465","MPR","1990-07-10","nh4_n",NA
"6466","MPR","1990-07-17","k",0.86
"6467","MPR","1990-07-17","no3_n",10
"6468","MPR","1990-07-17","mg",2.16
"6469","MPR","1990-07-17","ca",9.08
"6470","MPR","1990-07-17","nh4_n",NA
"6471","MPR","1990-07-24","k",0.98
"6472","MPR","1990-07-24","no3_n",328
"6473","MPR","1990-07-24","mg",1.13
"6474","MPR","1990-07-24","ca",4.31
"6475","MPR","1990-07-24","nh4_n",NA
"6476","MPR","1990-07-31","k",0.85
"6477","MPR","1990-07-31","no3_n",115
"6478","MPR","1990-07-31","mg",2.42
"6479","MPR","1990-07-31","ca",10.87
"6480","MPR","1990-07-31","nh4_n",NA
"6481","MPR","1990-08-07","k",0.89
"6482","MPR","1990-08-07","no3_n",101
"6483","MPR","1990-08-07","mg",2.76
"6484","MPR","1990-08-07","ca",11.45
"6485","MPR","1990-08-07","nh4_n",NA
"6486","MPR","1990-08-14","k",0.83
"6487","MPR","1990-08-14","no3_n",339
"6488","MPR","1990-08-14","mg",1.15
"6489","MPR","1990-08-14","ca",6.78
"6490","MPR","1990-08-14","nh4_n",NA
"6491","MPR","1990-08-21","k",0.85
"6492","MPR","1990-08-21","no3_n",127
"6493","MPR","1990-08-21","mg",2.35
"6494","MPR","1990-08-21","ca",10.15
"6495","MPR","1990-08-21","nh4_n",NA
"6496","MPR","1990-08-28","k",0.85
"6497","MPR","1990-08-28","no3_n",85
"6498","MPR","1990-08-28","mg",2.17
"6499","MPR","1990-08-28","ca",10.11
"6500","MPR","1990-08-28","nh4_n",NA
"6501","MPR","1990-09-04","k",0.85
"6502","MPR","1990-09-04","no3_n",112
"6503","MPR","1990-09-04","mg",2.12
"6504","MPR","1990-09-04","ca",9.01
"6505","MPR","1990-09-04","nh4_n",NA
"6506","MPR","1990-09-11","k",0.86
"6507","MPR","1990-09-11","no3_n",67
"6508","MPR","1990-09-11","mg",2.23
"6509","MPR","1990-09-11","ca",10.02
"6510","MPR","1990-09-11","nh4_n",NA
"6511","MPR","1990-09-18","k",0.83
"6512","MPR","1990-09-18","no3_n",129
"6513","MPR","1990-09-18","mg",1.78
"6514","MPR","1990-09-18","ca",8.39
"6515","MPR","1990-09-18","nh4_n",NA
"6516","MPR","1990-09-25","k",0.86
"6517","MPR","1990-09-25","no3_n",112
"6518","MPR","1990-09-25","mg",2.3
"6519","MPR","1990-09-25","ca",9.94
"6520","MPR","1990-09-25","nh4_n",NA
"6521","MPR","1990-10-02","k",0.76
"6522","MPR","1990-10-02","no3_n",88
"6523","MPR","1990-10-02","mg",2.09
"6524","MPR","1990-10-02","ca",8.94
"6525","MPR","1990-10-02","nh4_n",NA
"6526","MPR","1990-10-09","k",0.87
"6527","MPR","1990-10-09","no3_n",119
"6528","MPR","1990-10-09","mg",1.95
"6529","MPR","1990-10-09","ca",8.3
"6530","MPR","1990-10-09","nh4_n",NA
"6531","MPR","1990-10-16","k",0.78
"6532","MPR","1990-10-16","no3_n",138
"6533","MPR","1990-10-16","mg",2.17
"6534","MPR","1990-10-16","ca",8.05
"6535","MPR","1990-10-16","nh4_n",NA
"6536","MPR","1990-10-23","k",0.78
"6537","MPR","1990-10-23","no3_n",170
"6538","MPR","1990-10-23","mg",1.95
"6539","MPR","1990-10-23","ca",8
"6540","MPR","1990-10-23","nh4_n",NA
"6541","MPR","1990-10-30","k",0.71
"6542","MPR","1990-10-30","no3_n",133
"6543","MPR","1990-10-30","mg",1.36
"6544","MPR","1990-10-30","ca",4.39
"6545","MPR","1990-10-30","nh4_n",NA
"6546","MPR","1990-11-06","k",0.76
"6547","MPR","1990-11-06","no3_n",7
"6548","MPR","1990-11-06","mg",1.81
"6549","MPR","1990-11-06","ca",6.96
"6550","MPR","1990-11-06","nh4_n",NA
"6551","MPR","1990-11-13","k",0.77
"6552","MPR","1990-11-13","no3_n",NA
"6553","MPR","1990-11-13","mg",2.36
"6554","MPR","1990-11-13","ca",8.43
"6555","MPR","1990-11-13","nh4_n",NA
"6556","MPR","1990-11-20","k",0.78
"6557","MPR","1990-11-20","no3_n",171
"6558","MPR","1990-11-20","mg",2.33
"6559","MPR","1990-11-20","ca",9.45
"6560","MPR","1990-11-20","nh4_n",NA
"6561","MPR","1990-11-27","k",0.72
"6562","MPR","1990-11-27","no3_n",183
"6563","MPR","1990-11-27","mg",1.87
"6564","MPR","1990-11-27","ca",8.49
"6565","MPR","1990-11-27","nh4_n",NA
"6566","MPR","1990-12-04","k",0.7
"6567","MPR","1990-12-04","no3_n",216
"6568","MPR","1990-12-04","mg",0.36
"6569","MPR","1990-12-04","ca",0.21
"6570","MPR","1990-12-04","nh4_n",NA
"6571","MPR","1990-12-11","k",0.62
"6572","MPR","1990-12-11","no3_n",89
"6573","MPR","1990-12-11","mg",2.26
"6574","MPR","1990-12-11","ca",9.73
"6575","MPR","1990-12-11","nh4_n",NA
"6576","MPR","1990-12-18","k",0.56
"6577","MPR","1990-12-18","no3_n",165
"6578","MPR","1990-12-18","mg",2.14
"6579","MPR","1990-12-18","ca",9.49
"6580","MPR","1990-12-18","nh4_n",NA
"6581","MPR","1990-12-25","k",0.75
"6582","MPR","1990-12-25","no3_n",110
"6583","MPR","1990-12-25","mg",3.36
"6584","MPR","1990-12-25","ca",10.45
"6585","MPR","1990-12-25","nh4_n",NA
"6586","MPR","1990-12-31","k",0.88
"6587","MPR","1990-12-31","no3_n",158
"6588","MPR","1990-12-31","mg",1.18
"6589","MPR","1990-12-31","ca",4.72
"6590","MPR","1990-12-31","nh4_n",NA
"6591","MPR","1991-01-08","k",0.77
"6592","MPR","1991-01-08","no3_n",127
"6593","MPR","1991-01-08","mg",1.96
"6594","MPR","1991-01-08","ca",9.05
"6595","MPR","1991-01-08","nh4_n",NA
"6596","MPR","1991-01-15","k",0.59
"6597","MPR","1991-01-15","no3_n",NA
"6598","MPR","1991-01-15","mg",2.09
"6599","MPR","1991-01-15","ca",8.5
"6600","MPR","1991-01-15","nh4_n",NA
"6601","MPR","1991-01-22","k",0.35
"6602","MPR","1991-01-22","no3_n",123
"6603","MPR","1991-01-22","mg",3.34
"6604","MPR","1991-01-22","ca",5.02
"6605","MPR","1991-01-22","nh4_n",NA
"6606","MPR","1991-01-29","k",0.66
"6607","MPR","1991-01-29","no3_n",106
"6608","MPR","1991-01-29","mg",2.34
"6609","MPR","1991-01-29","ca",5.24
"6610","MPR","1991-01-29","nh4_n",NA
"6611","MPR","1991-02-05","k",0.66
"6612","MPR","1991-02-05","no3_n",234
"6613","MPR","1991-02-05","mg",1.58
"6614","MPR","1991-02-05","ca",6.49
"6615","MPR","1991-02-05","nh4_n",NA
"6616","MPR","1991-02-12","k",0.74
"6617","MPR","1991-02-12","no3_n",63
"6618","MPR","1991-02-12","mg",2.31
"6619","MPR","1991-02-12","ca",9.52
"6620","MPR","1991-02-12","nh4_n",NA
"6621","MPR","1991-02-19","k",0.62
"6622","MPR","1991-02-19","no3_n",219
"6623","MPR","1991-02-19","mg",1.36
"6624","MPR","1991-02-19","ca",5.63
"6625","MPR","1991-02-19","nh4_n",NA
"6626","MPR","1991-02-26","k",0.65
"6627","MPR","1991-02-26","no3_n",32
"6628","MPR","1991-02-26","mg",2.05
"6629","MPR","1991-02-26","ca",7.68
"6630","MPR","1991-02-26","nh4_n",NA
"6631","MPR","1991-03-05","k",0.6
"6632","MPR","1991-03-05","no3_n",NA
"6633","MPR","1991-03-05","mg",2.09
"6634","MPR","1991-03-05","ca",8.65
"6635","MPR","1991-03-05","nh4_n",NA
"6636","MPR","1991-03-12","k",2.7
"6637","MPR","1991-03-12","no3_n",114
"6638","MPR","1991-03-12","mg",2.18
"6639","MPR","1991-03-12","ca",9.9
"6640","MPR","1991-03-12","nh4_n",NA
"6641","MPR","1991-03-19","k",0.76
"6642","MPR","1991-03-19","no3_n",164
"6643","MPR","1991-03-19","mg",1.62
"6644","MPR","1991-03-19","ca",6.9
"6645","MPR","1991-03-19","nh4_n",NA
"6646","MPR","1991-03-26","k",0.63
"6647","MPR","1991-03-26","no3_n",133
"6648","MPR","1991-03-26","mg",2.14
"6649","MPR","1991-03-26","ca",NA
"6650","MPR","1991-03-26","nh4_n",NA
"6651","MPR","1991-04-02","k",0.67
"6652","MPR","1991-04-02","no3_n",14
"6653","MPR","1991-04-02","mg",2.23
"6654","MPR","1991-04-02","ca",4.58
"6655","MPR","1991-04-02","nh4_n",NA
"6656","MPR","1991-04-15","k",0.75
"6657","MPR","1991-04-15","no3_n",29
"6658","MPR","1991-04-15","mg",1.13
"6659","MPR","1991-04-15","ca",4.31
"6660","MPR","1991-04-15","nh4_n",NA
"6661","MPR","1991-04-23","k",0.85
"6662","MPR","1991-04-23","no3_n",70
"6663","MPR","1991-04-23","mg",1.33
"6664","MPR","1991-04-23","ca",4
"6665","MPR","1991-04-23","nh4_n",NA
"6666","MPR","1991-04-30","k",0.83
"6667","MPR","1991-04-30","no3_n",55
"6668","MPR","1991-04-30","mg",1.13
"6669","MPR","1991-04-30","ca",4.31
"6670","MPR","1991-04-30","nh4_n",NA
"6671","MPR","1991-05-07","k",0.66
"6672","MPR","1991-05-07","no3_n",32
"6673","MPR","1991-05-07","mg",0.84
"6674","MPR","1991-05-07","ca",5.02
